id,inspect_id,distress_type,severity,dis_un_id,image,area_sq_ft,length_ft,cell_distress_id,client_seg_id,intersection,distance_to_intersection_m,lat,lon
1825,IA00100,weathering,low,357,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214506939146_front_3000.jpg,0.11,0.85,1825,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,18.03,42.3100430397334,-71.11528423276134
1826,IA00100,weathering,low,357,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010600_MP4_1757422326830665_front_3000.jpg,0.0,0.05,1826,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,10.12,42.310109991390185,-71.11521969128528
1827,IA00100,weathering,medium,375,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214506939146_front_3000.jpg,89.56,18.88,1827,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,17.77,42.31003898944906,-71.11527675163637
1828,IA00100,weathering,medium,375,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214506939146_front_3000.jpg,5.02,5.72,1828,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,17.98,42.31004231936796,-71.11528290220183
1829,IA00100,lt_cracking,low,4848,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010602_MP4_1757423989778967_front_3000.jpg,0.3,0.89,1829,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,10.24,42.31003951198605,-71.1151141785047
1830,IA00100,lt_cracking,low,4849,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010602_MP4_1757423989778967_front_3000.jpg,0.12,0.6,1830,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,8.62,42.31005550294792,-71.11512372692228
1831,IA00100,lt_cracking,low,6924,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214508438651_front_3000.jpg,0.57,4.16,1831,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,11.62,42.3100378730612,-71.11516409897521
1832,IA00100,lt_cracking,low,6925,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214508438651_front_3000.jpg,0.13,1.68,1832,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,11.02,42.31004232237943,-71.11515970839027
1833,IA00100,lt_cracking,low,6928,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214508438651_front_3000.jpg,0.07,1.12,1833,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,10.34,42.310047092709404,-71.11515429498182
1834,IA00100,lt_cracking,low,6929,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214508438651_front_3000.jpg,0.01,0.38,1834,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,9.87,42.31005070342252,-71.11515120715272
1835,IA00101,weathering,low,357,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010602_MP4_1757423989778967_front_3000.jpg,1175.03,39.37,1835,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,8.61,42.31005356888934,-71.1151003841687
1836,IA00101,bumps_sags,high,401,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/images/GX010537_MP4_1756214509938157_front_3000.jpg,15.61,7.71,1836,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,7.1,42.31016567692388,-71.11517247303428
1837,IA00101,lt_cracking,low,6276,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214509938157_front_3000.jpg,0.05,0.52,1837,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,4.75,42.31009958890613,-71.11506078553532
1838,IA00101,lt_cracking,low,6279,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214509938157_front_3000.jpg,0.07,0.51,1838,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,1.68,42.31013043146145,-71.11507959236597
1839,IA00101,lt_cracking,low,6280,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214509938157_front_3000.jpg,0.46,2.26,1839,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,2.13,42.31013383757079,-71.1150744259575
1840,IA00101,lt_cracking,low,6283,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214509938157_front_3000.jpg,0.0,0.09,1840,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,2.99,42.31012087727601,-71.11506632133157
1841,IA00101,lt_cracking,low,6284,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214509938157_front_3000.jpg,0.04,0.37,1841,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,3.36,42.310119071186264,-71.11506246087102
1842,IA00101,lt_cracking,low,6285,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214509938157_front_3000.jpg,0.06,0.34,1842,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,3.54,42.310118173703685,-71.1150606401336
1843,IA00101,lt_cracking,low,6286,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214509938157_front_3000.jpg,0.21,1.09,1843,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,4.02,42.31012245752265,-71.115052453817
1844,IA00101,lt_cracking,low,6288,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214509938157_front_3000.jpg,0.0,0.45,1844,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,1.38,42.3101214959053,-71.11508917797926
1845,IA00101,lt_cracking,low,6289,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214509938157_front_3000.jpg,0.05,0.56,1845,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,1.25,42.310123511297235,-71.11508867024399
1846,IA00101,lt_cracking,low,6290,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214509938157_front_3000.jpg,0.04,0.76,1846,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,1.47,42.31012510299989,-71.11508395331013
1847,IA00101,lt_cracking,low,6291,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214509938157_front_3000.jpg,0.0,0.16,1847,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,1.56,42.310127524596204,-71.11508158574307
1848,IA00101,lt_cracking,low,6292,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214509938157_front_3000.jpg,0.0,0.04,1848,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,1.67,42.310128306785145,-71.1150800489404
1849,IA00101,lt_cracking,low,6293,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214509938157_front_3000.jpg,0.15,0.76,1849,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,2.95,42.31012126402168,-71.11506657265065
1850,IA00101,lt_cracking,low,6294,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214509938157_front_3000.jpg,0.59,3.3,1850,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,1.4,42.31012693915303,-71.1150839180252
1851,IA00101,lt_cracking,low,6295,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214509938157_front_3000.jpg,0.05,0.49,1851,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,4.8,42.31010051676737,-71.11505872076603
1852,IA00101,lt_cracking,low,6296,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214509938157_front_3000.jpg,0.25,2.71,1852,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,1.59,42.31011729122404,-71.11509471218942
1853,IA00101,lt_cracking,low,6297,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214509938157_front_3000.jpg,0.01,0.46,1853,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,1.49,42.31011912743007,-71.1150917140693
1854,IA00101,lt_cracking,low,6298,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214509938157_front_3000.jpg,0.59,5.35,1854,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,1.43,42.31012286960181,-71.11508660348606
1855,IA00101,lt_cracking,low,6930,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214508438651_front_3000.jpg,2.16,2.05,1855,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,5.52,42.31008190923069,-71.11510972368761
1856,IA00102,weathering,low,357,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214508438651_front_3000.jpg,1073.34,39.38,1856,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,11.25,42.31018074542398,-71.11498082392337
1857,IA00102,lt_cracking,low,6280,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214509938157_front_3000.jpg,0.66,4.68,1857,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,2.08,42.3101341796934,-71.11507508651435
1858,IA00102,lt_cracking,low,6281,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214509938157_front_3000.jpg,0.02,0.14,1858,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,3.52,42.310144974097895,-71.11506164891699
1859,IA00102,lt_cracking,low,6286,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214509938157_front_3000.jpg,0.49,1.12,1859,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,3.93,42.31012299562825,-71.11505349276933
1860,IA00103,weathering,low,357,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214511437662_front_3000.jpg,947.06,39.37,1860,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,11.02,42.31022467363868,-71.1150562394691
1861,IA00103,weathering,low,357,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010600_MP4_1757422319333268_front_3000.jpg,26.88,7.77,1861,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,12.75,42.310245669983765,-71.11509731249816
1862,IA00103,depressions,medium,650,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/images/GX010537_MP4_1756214512937168_front_3000.jpg,34.06,19.38,1862,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,20.89,42.31031266255128,-71.11503514986032
1863,IA00103,patching,medium,357,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010600_MP4_1757422319333268_front_3000.jpg,0.26,1.36,1863,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,14.43,42.31026021393949,-71.1150838171243
1864,IA00103,patching,medium,2343,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010600_MP4_1757422319333268_front_3000.jpg,0.2,0.7,1864,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,14.62,42.31026180659636,-71.11508233929347
1865,IA00103,patching,medium,357,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214511437662_front_3000.jpg,63.67,17.93,1865,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,11.36,42.310207077726986,-71.11500782754486
1866,IA00103,lt_cracking,low,6299,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214511437662_front_3000.jpg,0.0,0.09,1866,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,11.41,42.310221255992474,-71.11503405948515
1867,IA00103,lt_cracking,low,6300,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214511437662_front_3000.jpg,0.0,0.1,1867,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,11.3,42.310219594869466,-71.11503256437146
1868,IA00103,lt_cracking,low,6301,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214511437662_front_3000.jpg,0.01,0.24,1868,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,13.05,42.310240636366736,-71.1150433112863
1869,IA00103,lt_cracking,low,6302,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214511437662_front_3000.jpg,0.41,2.93,1869,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,18.64,42.310254777090414,-71.11494718636202
1870,IA00103,lt_cracking,low,6303,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214511437662_front_3000.jpg,0.06,0.63,1870,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,19.26,42.31025867274201,-71.11494171829133
1871,IA00103,lt_cracking,low,6305,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214511437662_front_3000.jpg,0.31,1.16,1871,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,15.15,42.31026174326672,-71.11504795533614
1872,IA00103,lt_cracking,low,6306,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214511437662_front_3000.jpg,0.0,0.22,1872,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,12.51,42.310235643871565,-71.11504400732439
1873,IA00103,lt_cracking,low,7046,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010600_MP4_1757422319333268_front_3000.jpg,0.14,0.63,1873,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,14.07,42.31025714127314,-71.11508666825993
1874,IA00103,lt_cracking,low,7053,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010600_MP4_1757422319333268_front_3000.jpg,0.0,0.11,1874,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,14.44,42.31026030335349,-71.11508373415681
1875,IA00103,lt_cracking,low,7054,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010600_MP4_1757422319333268_front_3000.jpg,0.0,0.13,1875,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,14.4,42.31025988372484,-71.11508250344637
1876,IA00103,lt_cracking,low,7056,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010600_MP4_1757422319333268_front_3000.jpg,0.15,0.63,1876,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,14.16,42.310257763427245,-71.11508343868371
1877,IA00103,lt_cracking,low,7057,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010600_MP4_1757422319333268_front_3000.jpg,0.17,0.79,1877,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,14.03,42.31025655942977,-71.11508376928853
1878,IA00103,lt_cracking,low,7059,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010600_MP4_1757422319333268_front_3000.jpg,0.01,0.1,1878,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,13.75,42.310253795917035,-71.11508021304284
1879,IA00104,weathering,medium,1203,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214512937168_front_3000.jpg,446.45,37.6,1879,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,25.02,42.31029084511388,-71.11488578714527
1880,IA00104,weathering,low,357,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214512937168_front_3000.jpg,614.66,39.37,1880,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,20.86,42.3102561052765,-71.1149108971043
1881,IA00104,patching,medium,1203,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214512937168_front_3000.jpg,45.71,11.98,1881,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,27.3,42.31031935782834,-71.11488696647038
1882,IA00104,lt_cracking,low,3414,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214512937168_front_3000.jpg,0.29,0.98,1882,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,28.08,42.31035418200175,-71.11494024582257
1883,IA00104,lt_cracking,low,3415,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214512937168_front_3000.jpg,0.14,1.39,1883,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,28.67,42.310332387244515,-71.11488222529579
1884,IA00104,lt_cracking,low,3416,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214512937168_front_3000.jpg,0.01,0.19,1884,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,28.79,42.31033354887267,-71.11488191212257
1885,IA00104,lt_cracking,low,3417,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214512937168_front_3000.jpg,0.11,0.72,1885,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,28.91,42.31034073357946,-71.11489220426368
1886,IA00104,lt_cracking,low,3421,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214512937168_front_3000.jpg,0.0,0.17,1886,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,25.84,42.31033319605636,-71.11494515756308
1887,IA00104,lt_cracking,low,3422,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214512937168_front_3000.jpg,0.0,0.1,1887,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,25.41,42.31033359360648,-71.11495698368415
1888,IA00104,lt_cracking,low,3423,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214512937168_front_3000.jpg,0.09,0.56,1888,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,25.5,42.3103338868113,-71.11495546427626
1889,IA00104,lt_cracking,low,3424,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214512937168_front_3000.jpg,0.23,1.06,1889,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,25.84,42.31033619415257,-71.11495255974293
1890,IA00104,lt_cracking,low,3425,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214512937168_front_3000.jpg,0.09,1.68,1890,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,27.18,42.31032810133184,-71.11490447754628
1891,IA00105,weathering,high,303,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214512937168_front_3000.jpg,172.89,24.13,1891,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,35.45,42.31042446668631,-71.11493140605664
1892,IA00105,weathering,medium,1203,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010602_MP4_1757424026274669_front_3000.jpg,1005.32,39.37,1892,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,36.35,42.31037321718086,-71.1148031639921
1893,IA00105,lt_cracking,low,3417,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214512937168_front_3000.jpg,0.01,0.28,1893,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,28.91,42.310340865176826,-71.11489246169361
1894,IA00105,lt_cracking,low,3418,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214512937168_front_3000.jpg,0.01,0.21,1894,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,29.5,42.310337516094336,-71.11487471589814
1895,IA00105,lt_cracking,low,3419,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214512937168_front_3000.jpg,0.63,4.23,1895,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,29.9,42.31034802210879,-71.1148852406216
1896,IA00105,lt_cracking,low,3420,https://dcygqrjfsypox.cloudfront.net/c88fbf9ac18ef24d8a432b1fc02f43ebdaf3c78a0b855df3e94d860295f5c084/pavements_masks_001/GX010537_MP4_1756214512937168_front_3000.jpg,0.01,0.39,1896,f974770b1432798e6ce48c2ca83e16fc,Centre St -- Greenoughs Ave,31.13,42.310356575481975,-71.11487572553713
